Volatility,Return,Sharpe
0.18376385800320102,0.1874129807252394,0.7477693503955808
0.1961669622597534,0.16720156351952825,0.5974582170688683
0.1851228654274597,0.18592387204088043,0.7342359990324486
0.17476036412629523,0.18542616008413884,0.7749249136736148
0.18729743332617363,0.16547609792234297,0.6165386031811997
0.19299597676325767,0.17934121146014875,0.6701756877492204
0.18261607376390332,0.17252485402912054,0.6709423300137741
0.17006113248733823,0.16524005042634074,0.6776389686509987
0.17862255301084695,0.16273229488282773,0.6311201636222387
0.1847123392268814,0.1691282248872315,0.6449391815719836
0.18028974317586755,0.15985403849184182,0.6093194019622198
0.19038009467227796,0.1906977289924407,0.739035923028818
0.18603534874843888,0.18779755298431158,0.7407062900214973
0.18034231658619063,0.15932343705596855,0.6061995826903988
0.18650744236382719,0.19967279300196997,0.8025030588859694
0.1835984158280354,0.1803554635878745,0.7100032045481802
0.17201555074761735,0.18712351400469834,0.7971576605064452
0.1693905479510047,0.17739238253208606,0.7520631113899793
0.18087997794943794,0.17703373318278454,0.702309534880056
0.17643412427139263,0.20853332467059296,0.8985411712460765
0.16310349287488116,0.1741061152957126,0.760904092905699
0.18466163080847273,0.19376266430180036,0.778519412356474
0.1691003520268957,0.18080860326444553,0.7735560671313104
0.19346433698758855,0.1813547343950748,0.6789609725512442
0.17321216826582803,0.15556329311179848,0.6094450186074163
0.1832695445711946,0.17723260641953578,0.6942375871409983
0.19143947310157133,0.16479778633316022,0.5996557787862923
0.18391326651079748,0.19512022424928477,0.7890688203331151
0.1762204514895063,0.17641192712045498,0.7173510568833302
0.18848919521912824,0.20208417022905004,0.8068588231396737
0.18524727976856786,0.17068647861821817,0.6514885334294439
0.1907015997991959,0.16431822651309866,0.5994612873382967
0.19593768920270485,0.18607718349287805,0.6944921318945491
0.1748903364564844,0.20417353726315574,0.8815440600488332
0.1895825322815424,0.1813841514631403,0.6930182326503915
0.1965354917538014,0.2014056265714503,0.7703729500476943
0.16829122694154328,0.17944720072520307,0.7691856734169935
0.18103059822161877,0.19872014898616547,0.821519403057495
0.18328733591137647,0.18079636338549607,0.7136137515182119
0.1793238458396786,0.16052119073529464,0.616321773703784
0.19193556980001322,0.17947096554151476,0.6745543083880529
0.18854314656685928,0.17695239453419648,0.6733333820180937
0.18146571463405603,0.1706625387336563,0.6649329818416913
0.17587819787530934,0.19581018861048585,0.8290407246147671
0.18011990112469922,0.166545910469272,0.6470462716309501
0.17265133603242014,0.1615213632167234,0.6459339717810357
0.18600098435611478,0.19764036046697459,0.7937611780822864
0.17933476034672516,0.1690620927262864,0.6639097322576626
0.18083188382027357,0.17841754062120596,0.7101487741444892
0.1874809100491509,0.2001750865711729,0.8010153488789993
0.1772864723269307,0.1746801167652156,0.7032692067745322
0.18534571093335195,0.19036235945265784,0.7573002835934544
0.19579660427750084,0.17856463904271094,0.6566234359228078
0.20383332821856498,0.17086220242177433,0.5929462246339668
0.17335225553395714,0.1786789997377257,0.7422978105555676
0.1702156898555043,0.2125567618583026,0.9550045709434696
0.16941716288548445,0.16087999692577276,0.6544791273639778
0.19664422141797094,0.19259911191125526,0.7251629917370325
0.1767657741883596,0.19147247402797812,0.800338610104616
0.18718755956328859,0.17024667643521138,0.6423860469987893
0.18669496172974945,0.177196992966548,0.6813091890003555
0.17762850446370818,0.19056678397248092,0.7913526288862075
0.1725194845299994,0.17987909307845562,0.7528372428905036
0.19377776752296696,0.17784508054977335,0.6597510239899985
0.1700162850706852,0.17744061167941613,0.7495788513813956
0.18184984531320394,0.177788229270459,0.702712884085035
0.184451441667163,0.1880518304617665,0.7484453860267289
0.19515257760331722,0.17378857850460833,0.6343169023174826
0.18352495444634562,0.18068864390983777,0.7121028543725654
0.17904598513617975,0.1942348094702756,0.8055741063424167
0.17867925125728587,0.16100365389798285,0.6212453495126035
0.1763248111872343,0.1650021550486251,0.6522176560081925
0.1775785657098592,0.18570093659176432,0.7641740772559363
0.17505457418362924,0.19522371743835895,0.8295911038921026
0.1779318219904847,0.17548518256536919,0.7052430597382393
0.1744156419888153,0.15188198081608537,0.5841332787263354
0.1920181942789164,0.17941076184278143,0.6739505197867114
0.1882544018618435,0.17818097598306326,0.6808923176050511
0.1726470956807659,0.16353224275970754,0.657597177131986
0.1934993011927599,0.1504534071884638,0.5191409300666893
0.1671363855455292,0.17139725174863155,0.7263364667866532
0.1874904009832486,0.19049199377628342,0.7493289951885895
0.18046779765253537,0.1811997732033781,0.7269982507127631
0.1852021019784565,0.17429433551127962,0.6711281037498056
0.18777814229578285,0.1654890709008809,0.6150293611860627
0.19603780134944981,0.18412444946360257,0.6841764626023185
0.17040396669364113,0.1914958505340369,0.8303553800975986
0.17902182453516707,0.18566940935890985,0.7578372620834224
0.16456351019923024,0.16354295308020342,0.6899643362173161
0.18031604915158722,0.20039909573121062,0.8340860197351254
0.17577381388818838,0.1561868085036267,0.604110510858991
0.18595780626020678,0.1834309553586017,0.7175334988190528
0.18346305396848725,0.18602621930190852,0.7414365800608181
0.17816694404752015,0.1778183978667938,0.7174080385680435
0.1817644203366609,0.1864041610325375,0.7504447833073826
0.1773683587791763,0.17720742142229,0.7171934289625091
0.18548855811254414,0.17335057444309884,0.6650036837757753
0.18111492448091207,0.18285471404162126,0.7335381908608143
0.20034465755615843,0.16706406857121234,0.5843134027090201
0.17966178335654584,0.17046766981319647,0.6705247357704541
0.17366273307707625,0.16645875969811091,0.6706030570555592
0.17065604287245575,0.1841238226404244,0.7859306965219235
0.18319543940447533,0.1904953068407667,0.7669148713389561
0.1814310814898147,0.16772918293816264,0.6488920309102153
0.18260794157446472,0.1879917079561443,0.7556719974299332
0.1813123018755195,0.1692697712759255,0.6578140040261058
0.17885809233104302,0.16935346309241783,0.6673081521607092
0.17075762707619171,0.1820146713274865,0.7731114187279132
0.1867427494540202,0.16763059707973363,0.6299071713555157
0.176989168481383,0.1857984751945642,0.7672699768000122
0.18851709373117703,0.17224127567537753,0.6484360290939559
0.1677911221002977,0.1687066022162296,0.7074665258229356
0.18352505998220603,0.18260397010894386,0.7225387645796204
0.17620085555788456,0.1807160262627556,0.7418580678787536
0.20460858995606385,0.19275608992180185,0.6977033073364918
0.1775291088600627,0.16310279960909077,0.6370943916484368
0.19084182185868576,0.19180893565573445,0.7430705401709112
0.1890987311554902,0.16908621216972708,0.6297568018677294
0.1902174581990059,0.16113034622948558,0.5842279004339379
0.2024777510805984,0.1794129128420674,0.6391463365797323
0.17547344154247022,0.1847637370841614,0.7680007635317521
0.1741199007810663,0.18581911873726376,0.7800321395085051
0.1792047676394947,0.18095160144589476,0.7307372631364887
0.17687782466803567,0.19380867178898628,0.8130395772273116
0.17282046137094714,0.16105749775304468,0.6426177599113536
0.16916552941230167,0.16643784644806786,0.6883071678526047
0.18276235229959042,0.18218717279608948,0.723273536003759
0.18122523444635105,0.18820396006437395,0.7626088082412559
0.17199326765345663,0.1840508400982797,0.7793958561702206
0.18814033080797796,0.17765033305635336,0.6784846848528048
0.18897789438624987,0.19592372034696662,0.7721734905603017
0.1850515648879888,0.1875773772177464,0.743454276114993
0.17815751908708213,0.156372690765453,0.5970710150799684
0.1894353012362549,0.185362408309302,0.7145574632918302
0.16997434039478682,0.1707996492362705,0.7106934432320673
0.18984135574037087,0.18572838982457163,0.7149569138675731
0.18704242072977662,0.18612243505064419,0.7277623681277233
0.17998462092710482,0.1563145177627186,0.5906866776455129
0.1777332428214574,0.18272103380241492,0.7467428810475276
0.17657500944053114,0.18176692220963772,0.7462376619836206
0.20958356008475723,0.17974167253496265,0.6190450838915711
0.18721271665196274,0.18220803502995994,0.7061915311861047
0.1718405575784367,0.15737348570517357,0.6248436761278716
0.17598839324676663,0.17432031068515388,0.706411987697592
0.18725745146274012,0.1590508167740715,0.582357689492373
0.17734767546377173,0.18760661649847782,0.775914407328039
